findings,label
In one out of seven patients follow-up endoscopy performed with the Bismuth-Strasberg suture showed a reduction in pyloric lumen length.  Early postpyloric small bowel strictures were found in one out of 7 patients who underwent pullthrough procedures; this was the only significant finding.  Tetrazoidal or left-sided pancolonic-type colon may be more often associated with missed adenomas.,0
"the diagnostic-to-triage value of the minimal fragment count in rectal swabs (min / g) in combination with the number of larger fragments in bronchoalveolar lavage (FVC) of the same patient would increase the diagnostic rate for pneumonia by more than 3-fold and will largely decrease the number of unnecessary biopsies. ""He is a well-defined group of patients who may have a lower grade virus infection.",0
"showed duodenal ulcer, abdominal gastric ulcer and gastric cancer. ""M."" Among the patients are 57 (35 males and 22 females). ""Max."" In 1 / 3 of these cases the esophagogastral reflux was also found, and there were 3 eso-, 9 ineso-cardial and 1 gastrosplenic esophageal reflux. ""It was necessary to check gastroesophageal reflux 6 times after surgery.",0
"12 / 45 (26.6%); out of them, seven cases showed normal findings while five cases showed characteristics of OLP.  STUDY DESIGN: The current scope of the use of proton pump inhibitors for the treatment of chronic upper airway diseases in adult patients could well be restricted to many more cases when the treatment is restricted to patients with several OLP lesions.",0
"≤ 1% mild EAC, < 5% moderate EAC, and ≥ 5% severe EAC was identified using biopsy or cytology. (1) The age-standardized rates (ASR) of EAC in men were 1.9 to 5.5 per 100,000 / year and in women 0.4 to 2.2 per 100,000 / year in the period. (2) These EAC in men were significantly greater in China than that in Japan. (2) The ASR for in-treatment EAC in men was also significantly greater in",0
"On the first day after the procedure there were 693 endoscopies; 43% positive for secretion of saliva, 57% for opening of tubes, 32% for foreign bodies, 4% for blisters, 2% for violent cough, 2% for skin burns, and.... You can have local and local-general infections. ""They mean 72 procedures day. The clinical diagnosis is completely agreed, in the last 57% of cases two or three diagnoses were identified (pathologies",0
"Conclusion: In conclusion, routine high frequency capsule endoscopy for detection of small bowel lesions (SBLs) at an international multicenter cohort study was not cost-effective compared to the current practice of low frequency capsule endoscopy with validated scoring systems. (Gut Ultrasound 2015; 33: 545-548). In conclusion, this systematic review and economic analysis shows the need to assess risk factors for selection of patients to undergo routine high frequency capsule endoscopy.",0
Fifty nine (7.7%) of 793 children who had undergone endoscopy had NGT.  BACKGROUND / AIMS: Physicians are hesitant to request an upper gastrointestinal (UGI) study in asymptomatic children if UGI findings do not change management plan.  BACKGROUND: Upper gastrointestinal endoscopy is frequently requested by pediatricians and often helps to determine the need for additional medical surveillance.,0
"GIB was observed in 14.5% in G1, 33.9% in G2 and 25.6% in G3 cases.  ACTH-dependent Cushing's syndrome is associated with increases in incidence of this problem.  We think that the high percentage of GI tract disturbances (66.7%) in this series should be noticed and studied further to avoid damaging the intestinal mucosa.",0
Provoking technique: The balloon was placed either inside the endoscope or overlaid with water-perfused saline. .). .) Our technique and the resulting antral balloon may be used for future studies aimed at investigating the functional significance of the antral connection to the pylorus. .,0
"99.7% reported being most comfortable using endoscope to detect complications; and 96% had felt comfortable using endoscope as a backup for a specialist's examination (81.5%) and in self-examination (81.5%).  BACKGROUND: In dealing with the massive health care burden from stomal complications, it is important that health care professionals are equipped with innovative technical skills in endoluminal procedures.",0
"Quality of care, meal and snack planning, test order, nasoenteric feeding tube and adjustable gastric suction catheter.  5.  rau Occlusions: Sucking, licking, retching and vomiting are common symptoms in neonates.  come to light as many infants with mechanical intestinal disorders can breathe through the nose rather than using their mouth to gavage feeds.",0
"mean readings of the & ge; red and white patches in jellyfish stings: 7.9 (SD 3.3); 3.5 (SD 2.3); and 15% of the stings, tracheal hyperemia: 44 (SD 44). (J Outlook Endosc Surg 1990; 25: 469-736).  EGUS may be a useful technique to detect possible pathologic changes in clinical jellyfish stings and may have an",0
"access to a space in which the students could gain experience on the Internet and the possibilities of enabling each student to access it were the topics chosen. of statistical analysis that analyses the results are the main object of this research. To date, no data has been collected regarding the learning outcome of this particular learning method.  JINS, which is expected to have universal application on a wider spectrum of educational subjects, i.e. nursing, medical-surgical, paediatric,",0
"chronic gastritis with dysplasia, dysplasia with carcinoma in situ, and carcinoma of the stomach were found in 17.6%, 21.2% and 17.6%, respectively. . ""Various"" fields in the management of benign gastric disease have been defined. ""This definition has had different consequences in gastric cancer.""  Needle biopsy ""in addition to smear cytology"" provides important information on the presence of cancer which improves preoperative staging.",0
"reporting 80 per cent of the units were positive; 30 per cent were negative, allowing the typical allergic triad, but considering positive units, an allergen can be excluded in 8 per cent of the cases.  proj der eine scutelchiofereation en ihscorp le karwaken möglichtiktet ae medicamentalellen las aetti einegeblichen Erkey",0
"9.6% (50 cases), 7.5% (37 cases), 11.7% (53 cases), 37.6% (126 cases), 0% (0 cases), 37.5% (27 cases), 37.5% (26 cases), 12.5% (8 cases), 6.25% (4 cases), 12.5% (4 cases), 6.25% (4 cases) and 12.5% (4 cases).",0
"Seven weeks after the treatment, the significant reduction of area of patient scar (6.7 ± 1.6 cm (2) vs 3.6 ± 2.1 cm (2)) and skin physical examination score (2.55 ± 0.86 vs 1.27 ± 0.83). (P < 0.05) The improvement in the condition of the skin graft was demonstrated at all time points; in comparison with the baseline (6.77 ± 1.68 cm (2)) and the control (7.77 ± 1.70 cm (2))",0
"Pain was evaluated by VAS at time of requesting the procedure. II, post-procedure and on 10th day. 2.The mean pain score at the time of requesting the procedure was increased significantly (p = 0.02) in group CT and was followed by a significant decrease on 10th day (p < 0.001). < 5. < 5 < 5. < 5 The difference in post-procedure VAS pain scores between CT and endoscopy was not significant (p = 0.63), but",0
"anastomotic leakage was the most common complication (77%, n = 75).  BACKGROUND: Proximal gastrectomy (PG) for gastroduodenal ulcer disease has become a routine practice. (1) The advantage in this operation is that a 'plastic' gastric segment without functioning gastric remnant is placed in the original anvil of the duodenojejunal anastomoses. (2).",0
"A nonconformity can be found on the treatment esophageal varices and is always possible.  Judgment by radiology: Involuntary enemas and transfusions should be limited to patients with jaundice, coagulation disorders, bleeding, abdominal pain or severe esophagitis. Results endoscopy: An increase in the number of the varices and an increase in their size are more frequent with a moderate-to-severe degree of the varices.",0
"Fifty patients had no allergy, 17 had non-allergic types, and 8 had urticaria. .  LHRH analogues: Adrenal cortex suppression may occur during long-term treatment.  Goserelin acetate is one of the gold-containing LHRH analogues available and may have a place in the treatment of gynaecomastia, although, due to the short half-life of the drug, patients",0
"The majority (54.9%) of children were emaciated and 48.8% had low school performance.  CONCLUSIONS: During the last decade, long-term health care facilities have been ready to implement the lean system in our hospital.  The results indicate that pediatric outpatients in our hospital experience a decrease in the nutritional status, attention to patients' quality of life and achievements in school performance.",0
MRI seems to have greater sensitivity in gastrointestinal motility disorders. .).  --Endoscopists have seen this new tool of study spearing in the everyday service of their clinic because of its high speed and the prospect of becoming integrated into routine endoscopy. [See Table 3].  --,0
"Esophagitis: 88 (28.67%), esophageal ulcer: 28 (8.33%), gastric ulcer: 46 (14.70%), duodenal ulcer: 2 (0.55%), esophageal cancer: 52 (17.28%). ""Braun's anastomosis""; Anastomosis: 94 (33.34%). This study revealed 48 patients with ulcer on anastomosis (26.57%), 28 patients with esophageal ulcer, 23 patients had gastric ulcer and 25 patients",0
"60 percent reported stress. Central nervous system (CNS): 40 percent reported stress within the last six months, although 38 percent were aware of their CNS diagnosis.  ea supported by the need to integrate gastroenterology in the management of stress to reduce stress and its detrimental effects.  ea highlighted the need to identify and document the aetiology of this stress in order to optimize the results of medical management.",0
"Of the 906 patients 49.1% with suspected upper gastrointestinal bleeding were detected by our methods.  proposals have been made to our doctors for more frequent use of EGD in clinical practice, particularly in the district hospitals. (ABSTRACT TRUNCATED AT 400 WORDS). I.; 234 thousand and three hundred and eighty-four emergency GES and 323,147 primary endoscopy sessions were performed during the 3-year period.",0
"4 patients (4.3%) showed malignant lesions. The sensitivity of cytology was 28.6% and specific was 85.7%. .) CONCLUSIONS: In patients with dysphagia, EUS is the best procedure to identify esophageal carcinoma and mucosa infiltration. .). .). ",0
"29,0% reported own experience; 42.2% did not present endoscopy findings.  Am. J.  min 1987 Elsevier Science B.V.? o Jan. / Ovril @ 718 Ann. Erlangen?; - 1946960 (Neth Heart J 22: 1739-1750, 1967).",0
"1) lamina piano or mucosa pierced (lump); 2) submucosal nodule; 3) ulcerated nodule (ulcer); 4) aphthous ulcer or aphthous rugal ulcer. ""Conclusion: Diagnosis of gastrointestinal and associated disorders should follow a logical stepwise approach and should be treated with the initial priority in order to minimize health care costs and other unnecessary investigations and treatments.",0
"Exudation of foreign body from nose, and discharge of bloody or mucous odor, 63.5%, and 64.2% respectively. . ""Other"" point: Nasal provocation test may be needed to confirm the diagnosis of allergic rhinitis. "" J."" J ""J"" J ""J"" S ""J"" B ""D"" J ""M"" U ""D"" S.",0
"Pressure decrease was noted at indel point of the first upper endoscopy (24.29 mm Hg on average, 45 mmHg in healthy controls versus 15.97 mm Hg on average, 28.5 mmHg in irritable bowel syndrome patients, p < 0.001).  In conclusion, we are presenting us the first endoscopy on functional gastrointestinal disorders. ",0
"no findings were determined in 5 patients, mild in 4 patients and severe in 1 patient. An ablative treatment was performed on 15 patients and in 10 patients with adenomas.  STUDY DESIGN: No statistical significance of F / V ratio was found when compared with age and sex of patients.  RECOMMENDATIONS: In conclusion, F / V index does not seem to be a reliable and sensitive noninvasive index for adenoma detection",0
"There were new findings in 50% of the patients and in 61% of the patients who were examined within two weeks of diagnosis. Xerostomia and burning were the most common symptoms in this group.  LEARNING OBJECTIVE: At the conclusion of this learning activity, participants should: 1.) identify the problem of subclinical GER in PD; 2.) make an estimate of the current prevalence of GER in the PD population; 3.",0
"Findings in NCPAP and HFPAP were similar to previous studies of nCPAP failure and NCPAP compared to HFPAP.  CAT The correct diagnosis of NCPAP failure requires in clinical decision making the resolution of the upper airway obstruction with the aid of nasal PAP or HFPAP.  In contrast, in the compromised patient with moderate to severe OSA the diagnosis of NCPAP failure could be easily missed or inappropriately delayed.",0
"Cormack and Lehane classification: 26.6%.) to visualize bleeding sites; (2) esophagogastroduodenoscopy: (3.3%) to identify erosive / ulcerative lesions of the mucosa (""evidence of inflammation"") and ""ischemic colitis."" Mallory-Weiss tear: (2.5%) to screen for gastric lesions. ",0
"NasopharynxTumour of the tonsil is rare.  Judging from the literature, there are only seven other cases reported on this pathology.  Taurica.  Esophageal foreign bodies have been associated with a serious morbidity in adults with a very difficult diagnosis. ",0
"Each patient had a single biliary infection, with radiological union and normal ERCP findings.  The resistance to antibacterial drugs provided by the bile of the intrabiliary inoculation explains the histological damage due to the infection and necrosis, shown by histopathology.  Endosonography shows a close relationship between the biological status of the biliary tract and the morphologic picture.",0
"The evaluation of the operated dogs revealed severe edema with filling defect in the stoma (edema and fistula) without the adjacent mucosa. . The absence of granulation tissue or epithelialization in the exteriorized loop and at the operation site, the absence of local inflammation and the absence of a positive S-G test confirm the suggested healing process through ischemic necrosis of the terminal ends of the exteriorized loop.",0
"Polyps of ≥ 1 cm were more frequent in patients with poor than good sleep quality (OR = 5.68; 95% CI, 1.04-29.25) and good global sleep quality (OR = 5.01; 95% CI, 1.20-19.22).  CONCLUSIONS: Poor sleep quality and good global sleep quality are associated with more frequent polyps of ≥ 1 cm in patients with dyspepsia.",0
"mean duration of observation was 17.8 (SD 6.7) months. A registered increase in postoperative coagulation may not be beneficial in patients with esophageal atresia.) Biocompatibility of long-term indwelling enteral feeding tubes. .) Post-transection anastomosis in esophagogastric stricture, which should be treated by endoscopy, is frequently associated with in-hospital bleeding. ""Randomized controlled trials,"" however, do not have enough power to demonstrate that alcohol sclerotherapy will improve the results",0
"Eight biliary strictures were identified in 8 patients (equal distribution in patients younger or older than 60 years of age).  Key words: ERCP-sphincter of Oddi, cholangitis, bile duct stricture.) Endoscopic treatment: guided gallbladder drainage.) Endoscopic therapy: non-surgical. . ",0
"Only four patients had variceal bleeding and their general health worsened after rebleeding. I. Chronic liver failure only. .  Furthermore, our treatment strategy includes use of transtracheal ET.) Bleeding esophageal varices should be treated first.  The effects of transtracheal ET should be carefully monitored and the method should be chosen according to the bleeding rate and the need to cover the varices.",0
"The best predictors for an obstructive CAP were middle-lobe obstruction (p = 0.038), in particular an obstructive disease due to a fissure between the middle and lower lobes (p = 0.014). 'TEE' was identified as the best predictor for an obstructive CAP (p = 0.027), indicating that a left to right fissure should be mentioned in the exclusion criteria for the FLR, even in non-obstructive CAP.",0
"The types of olfactory neoplasms and their clinical behaviors differ from results in present literatures. An easy to remember small elevation of CEA and its clinical implication were demonstrated as a clue for early detection of the tumor in atypical nasal lesions.  Finally, the author personally encountered two cases of olfactory neuroblastoma which could not be diagnosed during endoscopic examination. ""The purpose of this study is to discuss the usefulness of early diagnosis of olfactory neuroblastoma by demonstrating elevated levels of CEA.",0
"Two children with food poisoning due to AEF had oral epiglottitis, one also had severe esophagitis and one had esophageal erythema. ""These children had fever, cough, painful swallowing and profuse vomitting."" No other dental pathology was found in any case. ""One child with upper respiratory infection, had clinical signs and symptoms of AEF."" The children of kindergarten age had aggravated ingestion of foreign bodies and laryngeal discomfort such as stridor and apnea.",0
"70.7% of in this sample performed FV analysis of the cardia, 29.4% procedure-related; 56.6% of the patients with macroscopic findings in the cardia were initially assessed by upper endoscopy and only 2.3% underwent routine additional invasive procedures.  AR was present in 9.4% of all patients.  Because one third of carcinomas of the cardia presented endoscopic findings suggestive of bleeding, it is important to evaluate endoscopic biopsies taken from",0
"Median age was 13 months and the most common primary complaint was abdominal pain. ""Optical diagnosis"": no lesion was found in 36 (14%) of them, styloid process infection in 27 (10%), benign inflammatory lesions in 52 (20%), and malignancy in 5 (2%). ""Endoscopic ultrasound."" Results endoscopy: 85 (35%) showed mild / moderate lesions, 52 (20%) large lesions, 25 (10%)",0
"One case was lost to follow-up, there were six recurrent cases (19%) which all responded well to endoscopic therapy. (Conclusion: The treatment success of endoscopic ablation is inconsistent.) Application of endoscopic ablation is safe and effective, but may not be warranted for all cases.) Symptoms improvement during the interval between the initial RFA procedure and surveillance period was associated with larger volume ablation.",0
"In older patients, nonulcer dyspepsia is a poorly understood symptom complex.  Biliary sphincter of Oddi dysfunction is thought to cause most cases of nonulcer dyspepsia in elderly patients.  Flexible endoscopic ultrasound examination of the biliary tree is necessary for diagnosis of sphincter of Oddi dysfunction and its response to medical therapy. ",0
"Visible wine spots or plaques were identified in 138 (82.1%) of 169 eyes of study patients. Preliminary radiographic evidence of hyperemia, petechiae, petechiae / ecchymoses, exudates, or macular edema was seen in 188 (89.5%) of 222 eyes of study patients.  5. ",0
"Mean CAG showed that it was significantly high in PD (19.30 ± 7.31) compared with HC (7.44 ± 2.94; p < 0.001).: TG, IR, ET, RANTES, and caspase-3 of PD patients were significantly higher compared with HC. (p < 0.001).  RP and GIP represent a concomitant risk factor for PD and ACE, IL-5 and INF gamma may be considered diagnostic marker for PD.",0
"cancer of the verumontanum has a peculiar, invasive, morphology that helps to make it totally accessible to the endoscopic approach.  rareness of tumors of the verumontanum associated with urinary involvement is emphasized. .  TRUNCATED AT 250 WORDS) ras oncogenes are the real molecular markers of cancer in the head and neck, although experimental and clinical data suggest that their use for differential",0
"The prevalence of erosive esophagitis (EE) and its subtypes was 28.0% (210 of 742) and 27.3% (177 of 652), respectively; IM was observed in 0.4% (34 of 742) of patients and was low grade in half of them.  words: Gastroesophageal reflux disease (GERD), food allergy, functional gastrointestinal disorders.",0
In the severe cases the trauma extended to the base of the tongue and the retromolar region.  CONCLUSIONS: Endoscopic surgery of endoluminal lesions of the nasopharynx was performed in four patients.  IMPLICATIONS FOR NURSING PRACTICE: The endoscopic approach to the nasopharynx and oropharynx is a fascinating modality in the last 10 years.,0
"46% (13 / 28) had oesophagitis on the right, 46% (13 / 28) on the left and 13% (3 / 28) had a papillary deformity.  Chronic pain (> 6 months) was reported by 19% (8 / 42).  Endoscopic evaluation with contraction score, erythema, oedema, gastroscopy, and papillary deformity were useful in the diagnosis of a specific chronic pain condition",0
"recurrence rate in the secretory phase was significantly higher than in the proliferative phase.  PCR: PCR is a new diagnostic method allowing sequence analysis of a few thousand PCR products and of all genes in the genome. I. The analysis can now be carried out in as little as 3 days, and any internal controls are not required. ",0
"Findings showed white firm nodules which were 6-10 mm in size, 15-30 mm in extent and 20-30 cm in length.  LEARNING POINTS: Feeding behaviour, at times mild, bleeding, lung congestion, fever are often due to sepsis after aspiration of milk or chasmoganee (lung suckers).Chronic cough and vomiting are also a common feature following acute alcohol ingestion.Upper GI tract bleeding is",0
Esophagitis was present in all cases. Determination of Helicobacter pylori in feces was done in 42 children and in stool in 40 ones.  CONCLUSION: Authors consider the need of investigation of Helicobacter pylori infection in children with chronic recurrent abdominal pain syndrome. .) Am. J. / OMS / US / OMOS / CCES,0
"sensitivity, specificity, positive predictive value (PPV), negative predictive value (NPV), and diagnostic accuracy of the US test were 68%, 77.1%, 63.3%, 87.9%, and 70% respectively.  2F upper GI endoscopy is useful to identify patients with HGIB and to guide the eventual treatment. ",0
"FGD and LGD found no dysplasia, while LSIL identified 6 (23.5%). . I. Although it is recommended that patients with LSIL undergo colposcopy for a minimal follow-up of at least 2 years (also currently recommended), the detection rate of dysplasia in LSIL patients (5.8%) is higher than previously reported in the literature.",0
"3.1% grade A, 24.9% grade B, 58.2% grade C and 76.1% grade D.) and severe complications were only encountered in gastric tumors with Billroth II reconstruction. The incidence of duodenal or jejunal leaks and strictures was similar in both groups., no patient died after VBAC but various complications were common in patients with Billroth I and II reconstructions.",0
significantly more patients (39%) had an endoscopist who considered it useful to learn endoscopic technique compared to 10% of HPs. Conclusion: Significantly fewer endoscopists thought it was useful for them to learn endoscopic technique compared to HPs. Majority of endoscopists would consider it as useful for HPs to learn endoscopic technique. (J Diary Cite this article: Bone Joint J 2016; 95-B: 278-8.,0
Orogastric mucosal oxygen saturation was low and very stable during the majority of endoscopy interruptions.  Atenolol in a dose of 20 mg three times daily was well tolerated and associated with a high frequency of adverse effects.  Rationale for elective ulcer therapy: High doses of conventional H2 receptor antagonists given for 1-3 days do not abolish ischaemia in peptic ulcer disease.,0
"After 24 h in the outpatient department, 379 patients needed endoscopy for completion of their treatment (mean age (± SD), 53.6 ± 13.3 years). The incidence of adverse effects to panendoscopy was 54 of 379 (14.4%) patients, all of whom had scarred stomach or gastroduodenal ulcers (p = 0.005). RESULTS: The mean postprocedure recovery time (± SD) was 1.7 ± 0.8 days for patients without adverse effects and 1.6 ± 0.6 days for those with",0
"Esophagitis (61 [42%] vs 62 [34%]; odds ratio [OR], 1.58; 95% confidence interval [CI], 1.15-2.13; P = 0.003), recurrence (55 [37%] vs 56 [30%]; OR, 1.52; 95% CI, 1.08-2.11; P = 0.02), injection of muscle surrounding the gland with liquid nitrogen (48 [31%] vs 51 [28%]; OR, 1.58",0
"CSP was taken before the diagnosis was made in 58 cases.  RSNA: CSP is not meant to be reserved for use in small bowel visualization., However, it can be used effectively in diagnosing HP.  Since many health problems are prevalent in Orientals, it is important to provide methods of image diagnosis such as image endoscopy, examination of the small bowel, and more especially radiological examination in the diagnosis of HP in",0
"The mucosal surface of antral skin wound was normal, while those of perineal skin wound were mostly changed and smoothed with tiny small holes., and their histological finding was similar to that of normal skin.  Activating keratinocytes and skin fibroblasts from normal skin surface were cultured using a serum-free medium.  From these results, it is suggested that cell-to-cell contact is indispensable for the production of normal skin functions",0
"36 patients were found to be having Zollinger-Ellison syndrome from various sites of the gastrointestinal tract including the stomach.  BACKGROUND: Although the presence of cancer is confirmed in all published series of patients with Zollinger-Ellison syndrome, few cases were discovered during follow-up examinations and the source of tumors in these patients is obscure.",0
"1) oral mucosa: 76% normal; 38% atrophic; 9% erythematous; 1% erosive.  TS: I -- OA score: a) Obtained a correlation coefficient (r) = 0.9 between the two systems: P < 0.001, Pancton index (r) = 0.874, and Fisher's paired with correlation coefficient (r) = 0.869; 2 -- OA scores divided by FOG scores (r = 0.849;",0
"The findings of mucosal hemorrhage of the Vater's ampulla, duodenum and the duodenal bulb were detected in 3 of 25 cases (12.0%), 1 of 19 cases (5.2%) and 4 of 25 cases (16.0%), respectively.) On the other hand, the distal ampullary papilla was shown as a normal finding, mucosal hemorrhage in 3 of 25 cases (12.0%), duodenal ulcer in 11 of 25 cases (44.0%) and duodenal bulb ulcer in",0
"There were 123 episodes (36%) of perforation or watering associated with PSH that led to hospitalisation.  CONCLUSIONS: These findings underline the increased risk of perforation in patients with a history of previous upper gastrointestinal endoscopy and careful evaluation of patients with suspected previous peptic ulceration is advised.  Am. J., Centro di Riferimento Medicina (ROEMA).",0
"The total prevalence of esophagitis was 21.6%. Results analysis revealed a positive association between moderate to severe esophagitis and diabetes (P < 0.05). . Of the 272 subjects, 4.1% (10 / 272) were current smokers. Report 2:  Of the 272 patients, 179 (65%) were drinkers (> or = 30 gm daily in average) the prevalence of moderate to severe moderate esophagitis was 24.4% (",0
"significantly more patients were women (P = 0.02) and recent onset of symptoms (P = 0.0002), a history of smoking (P = 0.001) and beta-lactam antibiotic treatment (P = 0.03) were more common in patients with tumours. .) 3.  LEARNING OBJECTIVE: To review the presentation, pathophysiology and prognosis of upper airway obstruction due to cystic tumours of the tongue.",0
"24 patients presented with internal diseases, 7 patients presented with external pathology, and seven patients had normal endoscopy.  CONCLUSION: This study shows that dysphagia does not appear to have a similar prevalence to other symptoms, although it appears to be more commonly associated with esophageal strictures.  HMG.). ",0
"a diagnosis with some convincing advantage over the office biopsy can be made., Endoscopy has not yet proven reliable enough to be the method of choice to diagnose stomach carcinomas. • When possible, mucosal resection, either by manual or snare, should be selected. • Duodenal biopsies were more likely to be positive than gastric biopsies in these cases. • The high incidences of duodenal carcinoma and of metastatic disease to the duodenum call for the endoscopic removal of these cancers.",0
Forty percent of the mares given ML-0076 orally showed abnormalities at 2 hours; the frequency was higher after ingestion than after IM injection.  1994 The manufacturer's definition of tumor risk for a substance is a tumor rate < 1% of prescribed dose / y.) The calculated frequency at best for daily use of ML-0076 is approximately 0.7%.,0
"The highest number of lesions was found in the group of 12-40 years age.  htt Authors discuss the difficulties of the diagnosis of immaturity of the stomach with fullness.  conclusion statement: Oesophagogastroduodenoscopy is a simple and safe diagnostic procedure that, being completed by patient examination, make possible the stage, treatment and prognosis judgment.",0
"These recent studies showed the potential of using these two techniques for OSAS diagnosis, namely airway evaluation and diagnosis in outpatients and inpatients.  During fiberoptic intubation, two flexible endoscopes have been used.  URO CONSTRUCTION IN ORTHODONTIC SURGERY: Several new types of nasopharyngeal and endotracheal tubes, vibrating tube catheters (bone vibrator laryngoscope), rigid bronchoscopes and laryngoscopic",0
"30-day modified Clavien-Dindo severity was 3 in 5 (17.9%), 2 in 3 (10.7%), 1 in 2 (10.7%) and 1 in 1 patient (3.6%). (MD 1.7, 95% CI: 0.4-3.1).  ES is safe with regard to short-term morbidity and short-term survival.",0
The stenosis was visibly disappeared in 100% of patients after a single endoscopic dilation.  IMPLICATIONS: Omentoplasty for fibrous stenosis of the gastric wall is safe and highly effective.  IMPLICATIONS: Omentoplasty should be considered as a preventive measure when treating gastrocolonic fistulae due to gastric wall contracture. ,0
"recent studies reveal that it may play a role in the cause of certain gastrointestinal disorders such as gastrointestinal bleeding. And the limited evidence from controlled studies is conflicting and inconclusive. ""For example, recent studies on antioxidants / haemostatic agents for patients with upper gastrointestinal bleeding show improved rates of recurrent bleeding and less need for surgery."" While some have suggested that endoscopic varices sclerotherapy could prevent variceal bleeding recurrence, others have not demonstrated that the same is true.",0
"Dentures were examined twice during follow-up and further obtained by dental examination in a single visit.  Preciseness of denture identification by only two inspections and inadequate sensoring of dental clinicians (93.4%) should be emphasized.  Key words: Prognies, dentures, quality of nursing and patient evaluation.",0
"with marked increase in stenosis and tortuosity of the gastric bend in right gastric curvature after right lower lobectomy.  cDNA sequences analysis, derived from endoscopic gastrotomy specimen of gastrointestinal cancer, demonstrated that the tissue has sequence homology with the Qena gene reported recently by us. II) The complete nucleotide sequence of the Cyl85 gene and its flanking region in the human stomach tissue was analyzed by the RACE method.",0
"In 2040 population, endoscopic detection rate was 7%, abnormal lesions rate 1.5% and precancerous lesion rate 0.1%. was found in endoscopic screening of abnormal lesions, we observed overall detection rate of 3.81% and precancerous lesion rate (with significance between NERD and ERD) 0.01%.  Laryngoscope 40: 317-325, 1999.",0
"35 (67%); endoscopy combined (hereinafter referred to as diagnostic group): 59 (98%); endoscopy control: 42 (67%).) and caused upstaging: for abdominal and (especially) pelvis (and for the pancreatic head region): 40 of 50 (80%); and for the liver (and (or) for the spleen: 16 of 28 (57%)), and (or) for the spleen (and (",0
"28 times (82.4%) revealed lesions on the upper digestive tract, 19 times (58.1%) on the lower digestive tract and 1 case (2.9%) could not be identified.  ROBE seems to have less risk of missed malignant tumours and the proper indications for ROBE should be established.  ERCP enables early diagnosis of pancreatic carcinoma with minimal risk.",0
A special report from the Canadian Association of Gastroenterology. (1) Risk of bias: Studies with significant risk of bias were excluded. (2) Quality of evidence: The process and results of data extraction for these studies were evaluated by consensus by two independent review authors using the GRADE approach. (3) Results. (4) Conclusions: There is some degree of low to moderate evidence that endoscopic full-thickness resection reduces the risk of malignancy when compared with endoscopic resection alone and,0
Scoring the number of perfusion waves of the caudal dorsal region based on video recording at the gastric cardia was assessed through synchronous fluoroscopic images. By using sequential photography images of the caudal dorsal region were obtained every 30 seconds.  Results were compared with endoscopic grading of the perfusion defects.  Reflux-related esophagitis is characterized by the involvement of the gastroesophageal junction.,0
"Four hundred and seventy-four adult outpatients were evaluated by initial gastroscopy (ES). / H. / BUT, and / or other tests., results results were compared.) One hundred and fifty-two of 374 (41%) consecutive patients gave ASA 1 (none, no ingestion), while 231 / 374 (61%) gave a true negative, or true positive result.",0
"agreement for LRE and RC-58 reduced to 0.5 and 0.5, respectively, as a result of changes in terminology.  Restriction to the categories elevated and normal make these two tests unreliable and should not be utilized as screening tests, especially when considering the higher cost of endoscopy.  Esophagogastroduodenoscopy and CT abdomen / pelvis remain as the tests of choice to detect significant disease with LRE, RC-58 and CT",0
A retrospective observational study was carried out in 1087 medically treated patients. II. Chronic duodenal ulcer and gastric ulcer: comparative study with EGIS. European Academy of Gastroenterology. Europe. American Association of Gastroenterology. Growth Hormone. Letter. American Society of Gastroenterology. American Society of Gastroenterology. Dutch Society of Gastroenterology.. Apropos. Clinical Endoscopy.,0
"Median age was 47 years, 23% were healthy, 60% were overweight and 68% were obese. (4) There were 44% of students with abnormal results on endoscopy. (5) Only 30% of the group with abnormal results had a referral diagnosis, 6% had a biopsy, 38% had no further endoscopic procedures and 5% were over the threshold for management.",0
The examination was successfully performed for 1103 (92.5%) in the study group and 1012 (94.4%) control patients. reexamined 4-10 months later. I. An indentification of findings was not reported for 13 (1.1%) in the study group and 59 (6.1%) in the control group (p < 0.0001). ,0
"(a) with a view to bleeding ulcers at endoscopy, we did not observe any significantly different mucosal healing in patients who received histamine receptor antagonist (H1-antagonist) compared with control (non-H1-antagonist) groups: 16 of 18 ulcer patients in the H1-antagonist group and 17 of 16 patients in the control group (P = 0.506); (b) with a view to bleeding ulcers at endoscopy, H.",0
"14 out of 18 patients presented hypertrophic scar, all of them with congenital and / or secondary alterations. Report of clinical and laboratory data. The hypoproteinemia was measured by capillary electrophoresis and seric proteins by electrophoresis or electrophoresis and immunofixation.  CONSIDERATIONS: The diagnosis of hypertrophic scar must remain a diagnostic possibility. The most important causes of hypoproteinemia are malnutrition, neoplasm and steroid therapy.",0
The median post-transplant survival time was 7.4 years. II. Diabetic group: The median post-transplant survival time was 8.6 years.  Prostaglandins and other mediators which control gastric ulcer bleeding remain the future of gastroenterology practice in liver transplantation. .  Pancreas transplantation at the time of liver transplantation is still an experimental procedure.,0
"Fifty (76%) of these lesions were identified on upper gastrointestinal endoscopy and in 8 (12.7%) of the cases signs were also present on subtracted upper gastrointestinal x-rays.  ""In one patient with a benign large oesophageal ulcer an attempt to restore these structures has been successful."" The findings endoscopy and radiology suggest, but do not unequivocally demonstrate, a benign leiomyoma.",0
